2018-01-13 21:22:52,885 INFO 4868 [egg:logger] init all loggers with options: {"dir":"C:\\Users\\wangting\\Documents\\GitHub\\wt_shopApp\\logs\\boncake-pro","encoding":"utf8","env":"local","level":"INFO","consoleLevel":"INFO","disableConsoleAfterReady":false,"outputJSON":false,"buffer":true,"appLogName":"boncake-pro-web.log","coreLogName":"egg-web.log","agentLogName":"egg-agent.log","errorLogName":"common-error.log","coreLogger":{"consoleLevel":"WARN"},"allowDebugAtProd":true,"type":"agent"}
2018-01-13 22:30:44,782 INFO 4868 Recieved a change event from eventSource: {"event":"rename","path":"C:\\Users\\wangting\\Documents\\GitHub\\wt_shopApp\\app\\view\\index\\index.html___jb_tmp___","stat":{"dev":3466743336,"mode":33206,"nlink":1,"uid":0,"gid":0,"rdev":0,"ino":3940649674083418,"size":5548,"atimeMs":1515853844754.3506,"mtimeMs":1515853844762.3533,"ctimeMs":1515853844762.3533,"birthtimeMs":1515853844754.3506,"atime":"2018-01-13T14:30:44.754Z","mtime":"2018-01-13T14:30:44.762Z","ctime":"2018-01-13T14:30:44.762Z","birthtime":"2018-01-13T14:30:44.754Z"},"remove":false,"isDirectory":false,"isFile":true}
2018-01-13 22:30:44,783 INFO 4868 Recieved a change event from eventSource: {"event":"change","path":"C:\\Users\\wangting\\Documents\\GitHub\\wt_shopApp\\app\\view\\index\\index.html___jb_tmp___","stat":{"dev":3466743336,"mode":33206,"nlink":1,"uid":0,"gid":0,"rdev":0,"ino":3940649674083418,"size":5548,"atimeMs":1515853844754.3506,"mtimeMs":1515853844762.3533,"ctimeMs":1515853844762.3533,"birthtimeMs":1515853844754.3506,"atime":"2018-01-13T14:30:44.754Z","mtime":"2018-01-13T14:30:44.762Z","ctime":"2018-01-13T14:30:44.762Z","birthtime":"2018-01-13T14:30:44.754Z"},"remove":false,"isDirectory":false,"isFile":true}
2018-01-13 22:30:44,785 INFO 4868 Recieved a change event from eventSource: {"event":"change","path":"C:\\Users\\wangting\\Documents\\GitHub\\wt_shopApp\\app\\view\\index\\index.html___jb_tmp___","stat":{"dev":3466743336,"mode":33206,"nlink":1,"uid":0,"gid":0,"rdev":0,"ino":3940649674083418,"size":5548,"atimeMs":1515853844754.3506,"mtimeMs":1515853844762.3533,"ctimeMs":1515853844762.3533,"birthtimeMs":1515853844754.3506,"atime":"2018-01-13T14:30:44.754Z","mtime":"2018-01-13T14:30:44.762Z","ctime":"2018-01-13T14:30:44.762Z","birthtime":"2018-01-13T14:30:44.754Z"},"remove":false,"isDirectory":false,"isFile":true}
2018-01-13 22:30:44,791 INFO 4868 Recieved a change event from eventSource: {"event":"rename","path":"C:\\Users\\wangting\\Documents\\GitHub\\wt_shopApp\\app\\view\\index\\index.html","stat":{"dev":3466743336,"mode":33206,"nlink":1,"uid":0,"gid":0,"rdev":0,"ino":3940649674083418,"size":5548,"atimeMs":1515853844754.3506,"mtimeMs":1515853844762.3533,"ctimeMs":1515853844780.363,"birthtimeMs":1515836628722.0186,"atime":"2018-01-13T14:30:44.754Z","mtime":"2018-01-13T14:30:44.762Z","ctime":"2018-01-13T14:30:44.780Z","birthtime":"2018-01-13T09:43:48.722Z"},"remove":false,"isDirectory":false,"isFile":true}
2018-01-13 22:30:44,792 INFO 4868 Recieved a change event from eventSource: {"event":"change","path":"C:\\Users\\wangting\\Documents\\GitHub\\wt_shopApp\\app\\view\\index","stat":{"dev":3466743336,"mode":16822,"nlink":1,"uid":0,"gid":0,"rdev":0,"ino":13510798882117010,"size":0,"atimeMs":1515853844781.3633,"mtimeMs":1515853844781.3633,"ctimeMs":1515853844781.3633,"birthtimeMs":1515836628722.0186,"atime":"2018-01-13T14:30:44.781Z","mtime":"2018-01-13T14:30:44.781Z","ctime":"2018-01-13T14:30:44.781Z","birthtime":"2018-01-13T09:43:48.722Z"},"remove":false,"isDirectory":true,"isFile":false}
2018-01-13 22:30:44,793 INFO 4868 Recieved a change event from eventSource: {"event":"rename","path":"C:\\Users\\wangting\\Documents\\GitHub\\wt_shopApp\\app\\view\\index\\index.html___jb_old___","remove":true,"isDirectory":false,"isFile":false}
2018-01-13 22:30:44,795 INFO 4868 Recieved a change event from eventSource: {"event":"change","path":"C:\\Users\\wangting\\Documents\\GitHub\\wt_shopApp\\app\\view\\index","stat":{"dev":3466743336,"mode":16822,"nlink":1,"uid":0,"gid":0,"rdev":0,"ino":13510798882117010,"size":0,"atimeMs":1515853844781.3633,"mtimeMs":1515853844781.3633,"ctimeMs":1515853844781.3633,"birthtimeMs":1515836628722.0186,"atime":"2018-01-13T14:30:44.781Z","mtime":"2018-01-13T14:30:44.781Z","ctime":"2018-01-13T14:30:44.781Z","birthtime":"2018-01-13T09:43:48.722Z"},"remove":false,"isDirectory":true,"isFile":false}
2018-01-13 22:30:44,796 INFO 4868 Recieved a change event from eventSource: {"event":"rename","path":"C:\\Users\\wangting\\Documents\\GitHub\\wt_shopApp\\app\\view\\index\\index.html___jb_tmp___","remove":true,"isDirectory":false,"isFile":false}
2018-01-13 22:30:44,796 INFO 4868 Recieved a change event from eventSource: {"event":"rename","path":"C:\\Users\\wangting\\Documents\\GitHub\\wt_shopApp\\app\\view\\index\\index.html","stat":{"dev":3466743336,"mode":33206,"nlink":1,"uid":0,"gid":0,"rdev":0,"ino":3940649674083418,"size":5548,"atimeMs":1515853844754.3506,"mtimeMs":1515853844762.3533,"ctimeMs":1515853844780.363,"birthtimeMs":1515836628722.0186,"atime":"2018-01-13T14:30:44.754Z","mtime":"2018-01-13T14:30:44.762Z","ctime":"2018-01-13T14:30:44.780Z","birthtime":"2018-01-13T09:43:48.722Z"},"remove":false,"isDirectory":false,"isFile":true}
2018-01-13 22:30:44,796 INFO 4868 Recieved a change event from eventSource: {"event":"change","path":"C:\\Users\\wangting\\Documents\\GitHub\\wt_shopApp\\app\\view\\index","stat":{"dev":3466743336,"mode":16822,"nlink":1,"uid":0,"gid":0,"rdev":0,"ino":13510798882117010,"size":0,"atimeMs":1515853844781.3633,"mtimeMs":1515853844781.3633,"ctimeMs":1515853844781.3633,"birthtimeMs":1515836628722.0186,"atime":"2018-01-13T14:30:44.781Z","mtime":"2018-01-13T14:30:44.781Z","ctime":"2018-01-13T14:30:44.781Z","birthtime":"2018-01-13T09:43:48.722Z"},"remove":false,"isDirectory":true,"isFile":false}
2018-01-13 22:30:44,797 INFO 4868 Recieved a change event from eventSource: {"event":"rename","path":"C:\\Users\\wangting\\Documents\\GitHub\\wt_shopApp\\app\\view\\index\\index.html___jb_old___","remove":true,"isDirectory":false,"isFile":false}
2018-01-13 22:30:44,797 INFO 4868 Recieved a change event from eventSource: {"event":"change","path":"C:\\Users\\wangting\\Documents\\GitHub\\wt_shopApp\\app\\view\\index\\index.html","stat":{"dev":3466743336,"mode":33206,"nlink":1,"uid":0,"gid":0,"rdev":0,"ino":3940649674083418,"size":5548,"atimeMs":1515853844754.3506,"mtimeMs":1515853844762.3533,"ctimeMs":1515853844780.363,"birthtimeMs":1515836628722.0186,"atime":"2018-01-13T14:30:44.754Z","mtime":"2018-01-13T14:30:44.762Z","ctime":"2018-01-13T14:30:44.780Z","birthtime":"2018-01-13T09:43:48.722Z"},"remove":false,"isDirectory":false,"isFile":true}
2018-01-13 22:30:44,797 INFO 4868 Recieved a change event from eventSource: {"event":"change","path":"C:\\Users\\wangting\\Documents\\GitHub\\wt_shopApp\\app\\view\\index","stat":{"dev":3466743336,"mode":16822,"nlink":1,"uid":0,"gid":0,"rdev":0,"ino":13510798882117010,"size":0,"atimeMs":1515853844781.3633,"mtimeMs":1515853844781.3633,"ctimeMs":1515853844781.3633,"birthtimeMs":1515836628722.0186,"atime":"2018-01-13T14:30:44.781Z","mtime":"2018-01-13T14:30:44.781Z","ctime":"2018-01-13T14:30:44.781Z","birthtime":"2018-01-13T09:43:48.722Z"},"remove":false,"isDirectory":true,"isFile":false}
2018-01-13 22:31:36,340 INFO 4868 Recieved a change event from eventSource: {"event":"rename","path":"C:\\Users\\wangting\\Documents\\GitHub\\wt_shopApp\\app\\public\\css\\reset.css___jb_tmp___","stat":{"dev":3466743336,"mode":33206,"nlink":1,"uid":0,"gid":0,"rdev":0,"ino":7036874417900682,"size":2464,"atimeMs":1515853896320.863,"mtimeMs":1515853896328.8662,"ctimeMs":1515853896328.8662,"birthtimeMs":1515853896320.863,"atime":"2018-01-13T14:31:36.321Z","mtime":"2018-01-13T14:31:36.329Z","ctime":"2018-01-13T14:31:36.329Z","birthtime":"2018-01-13T14:31:36.321Z"},"remove":false,"isDirectory":false,"isFile":true}
2018-01-13 22:31:36,340 INFO 4868 Recieved a change event from eventSource: {"event":"change","path":"C:\\Users\\wangting\\Documents\\GitHub\\wt_shopApp\\app\\public\\css\\reset.css___jb_tmp___","stat":{"dev":3466743336,"mode":33206,"nlink":1,"uid":0,"gid":0,"rdev":0,"ino":7036874417900682,"size":2464,"atimeMs":1515853896320.863,"mtimeMs":1515853896328.8662,"ctimeMs":1515853896328.8662,"birthtimeMs":1515853896320.863,"atime":"2018-01-13T14:31:36.321Z","mtime":"2018-01-13T14:31:36.329Z","ctime":"2018-01-13T14:31:36.329Z","birthtime":"2018-01-13T14:31:36.321Z"},"remove":false,"isDirectory":false,"isFile":true}
2018-01-13 22:31:36,341 INFO 4868 Recieved a change event from eventSource: {"event":"change","path":"C:\\Users\\wangting\\Documents\\GitHub\\wt_shopApp\\app\\public\\css\\reset.css___jb_tmp___","stat":{"dev":3466743336,"mode":33206,"nlink":1,"uid":0,"gid":0,"rdev":0,"ino":7036874417900682,"size":2464,"atimeMs":1515853896320.863,"mtimeMs":1515853896328.8662,"ctimeMs":1515853896328.8662,"birthtimeMs":1515853896320.863,"atime":"2018-01-13T14:31:36.321Z","mtime":"2018-01-13T14:31:36.329Z","ctime":"2018-01-13T14:31:36.329Z","birthtime":"2018-01-13T14:31:36.321Z"},"remove":false,"isDirectory":false,"isFile":true}
2018-01-13 22:31:36,342 INFO 4868 Recieved a change event from eventSource: {"event":"rename","path":"C:\\Users\\wangting\\Documents\\GitHub\\wt_shopApp\\app\\public\\css\\reset.css___jb_old___","stat":{"dev":3466743336,"mode":33206,"nlink":1,"uid":0,"gid":0,"rdev":0,"ino":9007199254875122,"size":2380,"atimeMs":1515853830841.3972,"mtimeMs":1515853830844.399,"ctimeMs":1515853896337.87,"birthtimeMs":1515836628720.0203,"atime":"2018-01-13T14:30:30.841Z","mtime":"2018-01-13T14:30:30.844Z","ctime":"2018-01-13T14:31:36.338Z","birthtime":"2018-01-13T09:43:48.720Z"},"remove":false,"isDirectory":false,"isFile":true}
2018-01-13 22:31:36,348 INFO 4868 Recieved a change event from eventSource: {"event":"change","path":"C:\\Users\\wangting\\Documents\\GitHub\\wt_shopApp\\app\\public\\css","stat":{"dev":3466743336,"mode":16822,"nlink":1,"uid":0,"gid":0,"rdev":0,"ino":15481123719091552,"size":0,"atimeMs":1515853896340.8718,"mtimeMs":1515853896340.8718,"ctimeMs":1515853896340.8718,"birthtimeMs":1515836628719.0193,"atime":"2018-01-13T14:31:36.341Z","mtime":"2018-01-13T14:31:36.341Z","ctime":"2018-01-13T14:31:36.341Z","birthtime":"2018-01-13T09:43:48.719Z"},"remove":false,"isDirectory":true,"isFile":false}
2018-01-13 22:31:36,348 INFO 4868 Recieved a change event from eventSource: {"event":"rename","path":"C:\\Users\\wangting\\Documents\\GitHub\\wt_shopApp\\app\\public\\css\\reset.css","stat":{"dev":3466743336,"mode":33206,"nlink":1,"uid":0,"gid":0,"rdev":0,"ino":7036874417900682,"size":2464,"atimeMs":1515853896320.863,"mtimeMs":1515853896328.8662,"ctimeMs":1515853896328.8662,"birthtimeMs":1515836628720.0203,"atime":"2018-01-13T14:31:36.321Z","mtime":"2018-01-13T14:31:36.329Z","ctime":"2018-01-13T14:31:36.329Z","birthtime":"2018-01-13T09:43:48.720Z"},"remove":false,"isDirectory":false,"isFile":true}
2018-01-13 22:31:36,350 INFO 4868 Recieved a change event from eventSource: {"event":"change","path":"C:\\Users\\wangting\\Documents\\GitHub\\wt_shopApp\\app\\public\\css","stat":{"dev":3466743336,"mode":16822,"nlink":1,"uid":0,"gid":0,"rdev":0,"ino":15481123719091552,"size":0,"atimeMs":1515853896340.8718,"mtimeMs":1515853896340.8718,"ctimeMs":1515853896340.8718,"birthtimeMs":1515836628719.0193,"atime":"2018-01-13T14:31:36.341Z","mtime":"2018-01-13T14:31:36.341Z","ctime":"2018-01-13T14:31:36.341Z","birthtime":"2018-01-13T09:43:48.719Z"},"remove":false,"isDirectory":true,"isFile":false}
2018-01-13 22:31:36,353 INFO 4868 Recieved a change event from eventSource: {"event":"rename","path":"C:\\Users\\wangting\\Documents\\GitHub\\wt_shopApp\\app\\public\\css\\reset.css___jb_tmp___","remove":true,"isDirectory":false,"isFile":false}
2018-01-13 22:31:36,353 INFO 4868 Recieved a change event from eventSource: {"event":"rename","path":"C:\\Users\\wangting\\Documents\\GitHub\\wt_shopApp\\app\\public\\css\\reset.css","stat":{"dev":3466743336,"mode":33206,"nlink":1,"uid":0,"gid":0,"rdev":0,"ino":7036874417900682,"size":2464,"atimeMs":1515853896320.863,"mtimeMs":1515853896328.8662,"ctimeMs":1515853896343.8733,"birthtimeMs":1515836628720.0203,"atime":"2018-01-13T14:31:36.321Z","mtime":"2018-01-13T14:31:36.329Z","ctime":"2018-01-13T14:31:36.344Z","birthtime":"2018-01-13T09:43:48.720Z"},"remove":false,"isDirectory":false,"isFile":true}
2018-01-13 22:31:36,353 INFO 4868 Recieved a change event from eventSource: {"event":"change","path":"C:\\Users\\wangting\\Documents\\GitHub\\wt_shopApp\\app\\public\\css","stat":{"dev":3466743336,"mode":16822,"nlink":1,"uid":0,"gid":0,"rdev":0,"ino":15481123719091552,"size":0,"atimeMs":1515853896344.8738,"mtimeMs":1515853896344.8738,"ctimeMs":1515853896344.8738,"birthtimeMs":1515836628719.0193,"atime":"2018-01-13T14:31:36.345Z","mtime":"2018-01-13T14:31:36.345Z","ctime":"2018-01-13T14:31:36.345Z","birthtime":"2018-01-13T09:43:48.719Z"},"remove":false,"isDirectory":true,"isFile":false}
2018-01-13 22:31:36,354 INFO 4868 Recieved a change event from eventSource: {"event":"change","path":"C:\\Users\\wangting\\Documents\\GitHub\\wt_shopApp\\app\\public\\css\\reset.css","stat":{"dev":3466743336,"mode":33206,"nlink":1,"uid":0,"gid":0,"rdev":0,"ino":7036874417900682,"size":2464,"atimeMs":1515853896320.863,"mtimeMs":1515853896328.8662,"ctimeMs":1515853896343.8733,"birthtimeMs":1515836628720.0203,"atime":"2018-01-13T14:31:36.321Z","mtime":"2018-01-13T14:31:36.329Z","ctime":"2018-01-13T14:31:36.344Z","birthtime":"2018-01-13T09:43:48.720Z"},"remove":false,"isDirectory":false,"isFile":true}
2018-01-13 22:31:36,354 INFO 4868 Recieved a change event from eventSource: {"event":"change","path":"C:\\Users\\wangting\\Documents\\GitHub\\wt_shopApp\\app\\public\\css","stat":{"dev":3466743336,"mode":16822,"nlink":1,"uid":0,"gid":0,"rdev":0,"ino":15481123719091552,"size":0,"atimeMs":1515853896344.8738,"mtimeMs":1515853896344.8738,"ctimeMs":1515853896344.8738,"birthtimeMs":1515836628719.0193,"atime":"2018-01-13T14:31:36.345Z","mtime":"2018-01-13T14:31:36.345Z","ctime":"2018-01-13T14:31:36.345Z","birthtime":"2018-01-13T09:43:48.719Z"},"remove":false,"isDirectory":true,"isFile":false}
2018-01-13 22:31:36,355 INFO 4868 Recieved a change event from eventSource: {"event":"rename","path":"C:\\Users\\wangting\\Documents\\GitHub\\wt_shopApp\\app\\public\\css\\reset.css___jb_old___","remove":true,"isDirectory":false,"isFile":false}
2018-01-13 22:31:58,333 INFO 4868 Recieved a change event from eventSource: {"event":"rename","path":"C:\\Users\\wangting\\Documents\\GitHub\\wt_shopApp\\app\\view\\index\\index.html___jb_tmp___","stat":{"dev":3466743336,"mode":33206,"nlink":1,"uid":0,"gid":0,"rdev":0,"ino":11258999068559372,"size":5560,"atimeMs":1515853918325.6416,"mtimeMs":1515853918330.6438,"ctimeMs":1515853918330.6438,"birthtimeMs":1515853918325.6416,"atime":"2018-01-13T14:31:58.326Z","mtime":"2018-01-13T14:31:58.331Z","ctime":"2018-01-13T14:31:58.331Z","birthtime":"2018-01-13T14:31:58.326Z"},"remove":false,"isDirectory":false,"isFile":true}
2018-01-13 22:31:58,334 INFO 4868 Recieved a change event from eventSource: {"event":"change","path":"C:\\Users\\wangting\\Documents\\GitHub\\wt_shopApp\\app\\view\\index\\index.html___jb_tmp___","stat":{"dev":3466743336,"mode":33206,"nlink":1,"uid":0,"gid":0,"rdev":0,"ino":11258999068559372,"size":5560,"atimeMs":1515853918325.6416,"mtimeMs":1515853918330.6438,"ctimeMs":1515853918330.6438,"birthtimeMs":1515853918325.6416,"atime":"2018-01-13T14:31:58.326Z","mtime":"2018-01-13T14:31:58.331Z","ctime":"2018-01-13T14:31:58.331Z","birthtime":"2018-01-13T14:31:58.326Z"},"remove":false,"isDirectory":false,"isFile":true}
2018-01-13 22:31:58,334 INFO 4868 Recieved a change event from eventSource: {"event":"change","path":"C:\\Users\\wangting\\Documents\\GitHub\\wt_shopApp\\app\\view\\index\\index.html___jb_tmp___","stat":{"dev":3466743336,"mode":33206,"nlink":1,"uid":0,"gid":0,"rdev":0,"ino":11258999068559372,"size":5560,"atimeMs":1515853918325.6416,"mtimeMs":1515853918330.6438,"ctimeMs":1515853918330.6438,"birthtimeMs":1515853918325.6416,"atime":"2018-01-13T14:31:58.326Z","mtime":"2018-01-13T14:31:58.331Z","ctime":"2018-01-13T14:31:58.331Z","birthtime":"2018-01-13T14:31:58.326Z"},"remove":false,"isDirectory":false,"isFile":true}
2018-01-13 22:31:58,334 INFO 4868 Recieved a change event from eventSource: {"event":"change","path":"C:\\Users\\wangting\\Documents\\GitHub\\wt_shopApp\\app\\view\\index","stat":{"dev":3466743336,"mode":16822,"nlink":1,"uid":0,"gid":0,"rdev":0,"ino":13510798882117010,"size":0,"atimeMs":1515853918332.645,"mtimeMs":1515853918332.645,"ctimeMs":1515853918332.645,"birthtimeMs":1515836628722.0186,"atime":"2018-01-13T14:31:58.333Z","mtime":"2018-01-13T14:31:58.333Z","ctime":"2018-01-13T14:31:58.333Z","birthtime":"2018-01-13T09:43:48.722Z"},"remove":false,"isDirectory":true,"isFile":false}
2018-01-13 22:31:58,334 INFO 4868 Recieved a change event from eventSource: {"event":"rename","path":"C:\\Users\\wangting\\Documents\\GitHub\\wt_shopApp\\app\\view\\index\\index.html___jb_old___","stat":{"dev":3466743336,"mode":33206,"nlink":1,"uid":0,"gid":0,"rdev":0,"ino":3940649674083418,"size":5548,"atimeMs":1515853844754.3506,"mtimeMs":1515853844762.3533,"ctimeMs":1515853918333.6455,"birthtimeMs":1515836628722.0186,"atime":"2018-01-13T14:30:44.754Z","mtime":"2018-01-13T14:30:44.762Z","ctime":"2018-01-13T14:31:58.334Z","birthtime":"2018-01-13T09:43:48.722Z"},"remove":false,"isDirectory":false,"isFile":true}
2018-01-13 22:31:58,335 INFO 4868 Recieved a change event from eventSource: {"event":"change","path":"C:\\Users\\wangting\\Documents\\GitHub\\wt_shopApp\\app\\view\\index","stat":{"dev":3466743336,"mode":16822,"nlink":1,"uid":0,"gid":0,"rdev":0,"ino":13510798882117010,"size":0,"atimeMs":1515853918334.646,"mtimeMs":1515853918334.646,"ctimeMs":1515853918334.646,"birthtimeMs":1515836628722.0186,"atime":"2018-01-13T14:31:58.335Z","mtime":"2018-01-13T14:31:58.335Z","ctime":"2018-01-13T14:31:58.335Z","birthtime":"2018-01-13T09:43:48.722Z"},"remove":false,"isDirectory":true,"isFile":false}
2018-01-13 22:31:58,335 INFO 4868 Recieved a change event from eventSource: {"event":"rename","path":"C:\\Users\\wangting\\Documents\\GitHub\\wt_shopApp\\app\\view\\index\\index.html","stat":{"dev":3466743336,"mode":33206,"nlink":1,"uid":0,"gid":0,"rdev":0,"ino":11258999068559372,"size":5560,"atimeMs":1515853918325.6416,"mtimeMs":1515853918330.6438,"ctimeMs":1515853918330.6438,"birthtimeMs":1515836628722.0186,"atime":"2018-01-13T14:31:58.326Z","mtime":"2018-01-13T14:31:58.331Z","ctime":"2018-01-13T14:31:58.331Z","birthtime":"2018-01-13T09:43:48.722Z"},"remove":false,"isDirectory":false,"isFile":true}
2018-01-13 22:31:58,336 INFO 4868 Recieved a change event from eventSource: {"event":"rename","path":"C:\\Users\\wangting\\Documents\\GitHub\\wt_shopApp\\app\\view\\index\\index.html___jb_tmp___","remove":true,"isDirectory":false,"isFile":false}
2018-01-13 22:31:58,336 INFO 4868 Recieved a change event from eventSource: {"event":"rename","path":"C:\\Users\\wangting\\Documents\\GitHub\\wt_shopApp\\app\\view\\index\\index.html","stat":{"dev":3466743336,"mode":33206,"nlink":1,"uid":0,"gid":0,"rdev":0,"ino":11258999068559372,"size":5560,"atimeMs":1515853918325.6416,"mtimeMs":1515853918330.6438,"ctimeMs":1515853918335.6472,"birthtimeMs":1515836628722.0186,"atime":"2018-01-13T14:31:58.326Z","mtime":"2018-01-13T14:31:58.331Z","ctime":"2018-01-13T14:31:58.336Z","birthtime":"2018-01-13T09:43:48.722Z"},"remove":false,"isDirectory":false,"isFile":true}
2018-01-13 22:31:58,337 INFO 4868 Recieved a change event from eventSource: {"event":"change","path":"C:\\Users\\wangting\\Documents\\GitHub\\wt_shopApp\\app\\view\\index","stat":{"dev":3466743336,"mode":16822,"nlink":1,"uid":0,"gid":0,"rdev":0,"ino":13510798882117010,"size":0,"atimeMs":1515853918335.6472,"mtimeMs":1515853918335.6472,"ctimeMs":1515853918335.6472,"birthtimeMs":1515836628722.0186,"atime":"2018-01-13T14:31:58.336Z","mtime":"2018-01-13T14:31:58.336Z","ctime":"2018-01-13T14:31:58.336Z","birthtime":"2018-01-13T09:43:48.722Z"},"remove":false,"isDirectory":true,"isFile":false}
2018-01-13 22:31:58,338 INFO 4868 Recieved a change event from eventSource: {"event":"rename","path":"C:\\Users\\wangting\\Documents\\GitHub\\wt_shopApp\\app\\view\\index\\index.html___jb_old___","remove":true,"isDirectory":false,"isFile":false}
2018-01-13 22:31:58,338 INFO 4868 Recieved a change event from eventSource: {"event":"change","path":"C:\\Users\\wangting\\Documents\\GitHub\\wt_shopApp\\app\\view\\index\\index.html","stat":{"dev":3466743336,"mode":33206,"nlink":1,"uid":0,"gid":0,"rdev":0,"ino":11258999068559372,"size":5560,"atimeMs":1515853918325.6416,"mtimeMs":1515853918330.6438,"ctimeMs":1515853918335.6472,"birthtimeMs":1515836628722.0186,"atime":"2018-01-13T14:31:58.326Z","mtime":"2018-01-13T14:31:58.331Z","ctime":"2018-01-13T14:31:58.336Z","birthtime":"2018-01-13T09:43:48.722Z"},"remove":false,"isDirectory":false,"isFile":true}
2018-01-13 22:31:58,338 INFO 4868 Recieved a change event from eventSource: {"event":"change","path":"C:\\Users\\wangting\\Documents\\GitHub\\wt_shopApp\\app\\view\\index","stat":{"dev":3466743336,"mode":16822,"nlink":1,"uid":0,"gid":0,"rdev":0,"ino":13510798882117010,"size":0,"atimeMs":1515853918335.6472,"mtimeMs":1515853918335.6472,"ctimeMs":1515853918335.6472,"birthtimeMs":1515836628722.0186,"atime":"2018-01-13T14:31:58.336Z","mtime":"2018-01-13T14:31:58.336Z","ctime":"2018-01-13T14:31:58.336Z","birthtime":"2018-01-13T09:43:48.722Z"},"remove":false,"isDirectory":true,"isFile":false}
2018-01-13 22:33:14,156 INFO 4868 Recieved a change event from eventSource: {"event":"rename","path":"C:\\Users\\wangting\\Documents\\GitHub\\wt_shopApp\\app\\public\\css\\index.css___jb_tmp___","stat":{"dev":3466743336,"mode":33206,"nlink":1,"uid":0,"gid":0,"rdev":0,"ino":10696049115139058,"size":747,"atimeMs":1515853994128.1006,"mtimeMs":1515853994136.1028,"ctimeMs":1515853994136.1028,"birthtimeMs":1515853994128.1006,"atime":"2018-01-13T14:33:14.128Z","mtime":"2018-01-13T14:33:14.136Z","ctime":"2018-01-13T14:33:14.136Z","birthtime":"2018-01-13T14:33:14.128Z"},"remove":false,"isDirectory":false,"isFile":true}
2018-01-13 22:33:14,157 INFO 4868 Recieved a change event from eventSource: {"event":"change","path":"C:\\Users\\wangting\\Documents\\GitHub\\wt_shopApp\\app\\public\\css\\index.css___jb_tmp___","stat":{"dev":3466743336,"mode":33206,"nlink":1,"uid":0,"gid":0,"rdev":0,"ino":10696049115139058,"size":747,"atimeMs":1515853994128.1006,"mtimeMs":1515853994136.1028,"ctimeMs":1515853994136.1028,"birthtimeMs":1515853994128.1006,"atime":"2018-01-13T14:33:14.128Z","mtime":"2018-01-13T14:33:14.136Z","ctime":"2018-01-13T14:33:14.136Z","birthtime":"2018-01-13T14:33:14.128Z"},"remove":false,"isDirectory":false,"isFile":true}
2018-01-13 22:33:14,158 INFO 4868 Recieved a change event from eventSource: {"event":"change","path":"C:\\Users\\wangting\\Documents\\GitHub\\wt_shopApp\\app\\public\\css\\index.css___jb_tmp___","stat":{"dev":3466743336,"mode":33206,"nlink":1,"uid":0,"gid":0,"rdev":0,"ino":10696049115139058,"size":747,"atimeMs":1515853994128.1006,"mtimeMs":1515853994136.1028,"ctimeMs":1515853994136.1028,"birthtimeMs":1515853994128.1006,"atime":"2018-01-13T14:33:14.128Z","mtime":"2018-01-13T14:33:14.136Z","ctime":"2018-01-13T14:33:14.136Z","birthtime":"2018-01-13T14:33:14.128Z"},"remove":false,"isDirectory":false,"isFile":true}
2018-01-13 22:33:14,164 INFO 4868 Recieved a change event from eventSource: {"event":"change","path":"C:\\Users\\wangting\\Documents\\GitHub\\wt_shopApp\\app\\public\\css","stat":{"dev":3466743336,"mode":16822,"nlink":1,"uid":0,"gid":0,"rdev":0,"ino":15481123719091552,"size":0,"atimeMs":1515853994152.1113,"mtimeMs":1515853994152.1113,"ctimeMs":1515853994152.1113,"birthtimeMs":1515836628719.0193,"atime":"2018-01-13T14:33:14.152Z","mtime":"2018-01-13T14:33:14.152Z","ctime":"2018-01-13T14:33:14.152Z","birthtime":"2018-01-13T09:43:48.719Z"},"remove":false,"isDirectory":true,"isFile":false}
2018-01-13 22:33:14,164 INFO 4868 Recieved a change event from eventSource: {"event":"rename","path":"C:\\Users\\wangting\\Documents\\GitHub\\wt_shopApp\\app\\public\\css\\index.css","stat":{"dev":3466743336,"mode":33206,"nlink":1,"uid":0,"gid":0,"rdev":0,"ino":10696049115139058,"size":747,"atimeMs":1515853994128.1006,"mtimeMs":1515853994136.1028,"ctimeMs":1515853994156.1135,"birthtimeMs":1515836628719.0193,"atime":"2018-01-13T14:33:14.128Z","mtime":"2018-01-13T14:33:14.136Z","ctime":"2018-01-13T14:33:14.156Z","birthtime":"2018-01-13T09:43:48.719Z"},"remove":false,"isDirectory":false,"isFile":true}
2018-01-13 22:33:14,165 INFO 4868 Recieved a change event from eventSource: {"event":"rename","path":"C:\\Users\\wangting\\Documents\\GitHub\\wt_shopApp\\app\\public\\css\\index.css___jb_old___","remove":true,"isDirectory":false,"isFile":false}
2018-01-13 22:33:14,171 INFO 4868 Recieved a change event from eventSource: {"event":"change","path":"C:\\Users\\wangting\\Documents\\GitHub\\wt_shopApp\\app\\public\\css","stat":{"dev":3466743336,"mode":16822,"nlink":1,"uid":0,"gid":0,"rdev":0,"ino":15481123719091552,"size":0,"atimeMs":1515853994157.1145,"mtimeMs":1515853994157.1145,"ctimeMs":1515853994157.1145,"birthtimeMs":1515836628719.0193,"atime":"2018-01-13T14:33:14.157Z","mtime":"2018-01-13T14:33:14.157Z","ctime":"2018-01-13T14:33:14.157Z","birthtime":"2018-01-13T09:43:48.719Z"},"remove":false,"isDirectory":true,"isFile":false}
